CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,RFM_Segment,KMeans_Cluster,DBSCAN_Cluster,Agglomerative_Cluster,GMM_Cluster,Final_Segment
13650,17,10,3288.0,5,5,5,555,Champions,2,0,0,0,Loyal Customers
13475,191,4,1431.78,2,3,4,234,At Risk,1,0,3,2,At-Risk Churn
12931,22,57,92347.34,4,5,5,455,Champions,0,-1,0,3,VIP Champions
15753,305,1,79.2,2,1,1,211,Lost / Inactive,4,1,4,1,Hibernating Low-Value
12390,80,1,549.84,3,1,2,312,Needs Attention,3,1,1,1,New Active
15818,588,1,340.5,1,1,2,112,Lost / Inactive,4,1,4,1,Hibernating Low-Value
16872,77,6,1213.13,3,4,3,343,Loyal Customers,1,0,2,0,At-Risk Churn
18060,408,2,1185.46,2,3,3,233,At Risk,1,0,3,2,At-Risk Churn
16012,35,5,2978.59,4,4,5,445,Champions,2,0,2,0,Loyal Customers
17548,234,4,731.26,2,4,3,243,At Risk,1,0,3,2,At-Risk Churn
13585,531,3,684.54,1,3,3,133,At Risk,1,0,3,2,At-Risk Churn
15065,38,5,3326.86,4,4,5,445,Champions,2,0,2,0,Loyal Customers
13430,19,2,679.45,5,2,3,523,Promising / New,3,0,2,4,New Active
13068,10,2,344.0,5,2,2,522,Promising / New,3,0,1,4,New Active
17670,228,1,205.7,2,2,1,221,Lost / Inactive,4,1,4,1,Hibernating Low-Value
15848,622,1,137.99,1,1,1,111,Lost / Inactive,4,1,4,1,Hibernating Low-Value
13019,379,6,1229.95,2,4,4,244,At Risk,1,0,3,2,At-Risk Churn
16121,57,5,1450.04,4,4,4,444,Champions,2,0,2,0,Loyal Customers
17939,160,1,99.14,3,2,1,321,Needs Attention,4,1,4,1,Hibernating Low-Value
15933,21,3,1107.46,4,3,3,433,Loyal Customers,3,0,2,4,New Active
17100,18,2,971.74,5,3,3,533,Loyal Customers,3,0,2,4,New Active
15151,423,2,2085.61,1,2,4,124,Lost / Inactive,1,0,3,2,At-Risk Churn
13249,92,9,1608.93,3,5,4,354,Loyal Customers,2,0,2,0,Loyal Customers
13619,545,2,224.94,1,2,1,121,Lost / Inactive,4,0,4,2,Hibernating Low-Value
12442,3,1,172.06,5,1,1,511,Promising / New,3,1,1,1,New Active
14490,406,2,1273.47,2,2,4,224,Lost / Inactive,1,0,3,2,At-Risk Churn
14523,108,1,241.09,3,1,1,311,Needs Attention,4,1,1,1,Hibernating Low-Value
13193,61,1,112.08,3,1,1,311,Needs Attention,4,1,1,1,Hibernating Low-Value
18245,7,20,6324.98,5,5,5,555,Champions,0,0,0,0,VIP Champions
14974,37,1,89.94,4,1,1,411,Promising / New,3,1,1,1,New Active
17275,383,1,114.1,2,2,1,221,Lost / Inactive,4,1,4,1,Hibernating Low-Value
14888,207,1,369.2,2,1,2,212,Lost / Inactive,4,1,4,1,Hibernating Low-Value
17126,152,9,2016.43,3,5,4,354,Loyal Customers,2,0,3,0,Loyal Customers
17337,151,4,1981.06,3,4,4,344,Loyal Customers,1,0,2,0,At-Risk Churn
16869,23,4,817.12,4,4,3,443,Champions,3,0,2,4,New Active
12669,151,3,2744.03,3,3,4,334,Loyal Customers,1,0,2,4,At-Risk Churn
16656,22,30,16833.17,4,5,5,455,Champions,0,0,0,3,VIP Champions
14422,1,19,10271.52,5,5,5,555,Champions,0,0,0,0,VIP Champions
16370,82,4,1301.91,3,4,4,344,Loyal Customers,1,0,2,0,At-Risk Churn
12681,15,45,29834.76,5,5,5,555,Champions,0,0,0,3,VIP Champions
16387,323,5,882.46,2,4,3,243,At Risk,1,0,3,2,At-Risk Churn
12679,59,4,1113.02,4,3,3,433,Loyal Customers,3,0,2,0,New Active
13184,15,10,1668.95,5,5,4,554,Champions,2,0,2,0,Loyal Customers
14808,40,8,2718.6,4,4,4,444,Champions,2,0,0,0,Loyal Customers
14456,5,9,3017.28,5,5,5,555,Champions,2,0,2,0,Loyal Customers
14536,260,1,170.95,2,1,1,211,Lost / Inactive,4,1,4,1,Hibernating Low-Value
16965,227,1,201.19,2,2,1,221,Lost / Inactive,4,1,4,1,Hibernating Low-Value
14455,432,4,617.72,1,3,3,133,At Risk,1,0,3,2,At-Risk Churn
13081,12,28,56838.37,5,5,5,555,Champions,0,-1,0,3,VIP Champions
17749,178,3,1026.18,3,3,3,333,Loyal Customers,1,0,3,4,At-Risk Churn
12638,33,2,921.49,4,2,3,423,Promising / New,3,0,2,4,New Active
12531,15,2,1933.2,5,2,4,524,Promising / New,3,0,2,4,New Active
16035,560,1,217.73,1,1,1,111,Lost / Inactive,4,1,4,1,Hibernating Low-Value
16056,45,1,650.75,4,1,3,413,Promising / New,3,1,1,1,New Active
16970,626,1,71.4,1,2,1,121,Lost / Inactive,4,1,4,1,Hibernating Low-Value
12881,276,1,298.0,2,1,2,212,Lost / Inactive,4,1,4,1,Hibernating Low-Value
15098,182,3,39916.5,3,3,5,335,Loyal Customers,2,-1,0,3,Loyal Customers
13789,388,1,239.46,2,1,1,211,Lost / Inactive,4,1,4,1,Hibernating Low-Value
15129,50,23,6860.18,4,5,5,455,Champions,0,0,0,0,VIP Champions
15416,65,7,4572.82,3,4,5,345,Loyal Customers,2,0,0,0,Loyal Customers
13006,56,1,81.57,4,1,1,411,Promising / New,4,1,1,1,Hibernating Low-Value
13616,568,2,283.85,1,2,1,121,Lost / Inactive,4,0,3,2,Hibernating Low-Value
14775,58,3,1011.9,4,3,3,433,Loyal Customers,3,0,2,4,New Active
18283,4,22,2664.9,5,5,4,554,Champions,0,0,0,0,VIP Champions
15905,543,1,114.69,1,1,1,111,Lost / Inactive,4,1,4,1,Hibernating Low-Value
15030,72,8,1979.91,3,4,4,344,Loyal Customers,2,0,2,0,Loyal Customers
13250,461,2,253.09,1,2,1,121,Lost / Inactive,4,0,4,2,Hibernating Low-Value
12776,668,1,55.5,1,1,1,111,Lost / Inactive,4,1,4,1,Hibernating Low-Value
16389,53,4,1382.07,4,4,4,444,Champions,3,0,2,0,New Active
14211,53,18,4402.29,4,5,5,455,Champions,2,0,0,0,Loyal Customers
17053,131,1,498.48,3,2,2,322,Needs Attention,4,1,4,1,Hibernating Low-Value
17726,395,7,1092.06,2,4,3,243,At Risk,1,0,3,0,At-Risk Churn
13583,156,2,1445.03,3,2,4,324,Needs Attention,1,0,3,4,At-Risk Churn
18261,43,2,324.24,4,3,2,432,Loyal Customers,3,0,1,4,New Active
17824,51,1,298.4,4,2,2,422,Promising / New,3,1,1,1,New Active
18050,359,2,412.06,2,3,2,232,At Risk,4,0,3,2,Hibernating Low-Value
18123,24,3,666.64,4,3,3,433,Loyal Customers,3,0,2,4,New Active
13862,18,9,2556.09,5,5,4,554,Champions,2,0,2,0,Loyal Customers
15615,10,47,21373.97,5,5,5,555,Champions,0,0,0,3,VIP Champions
15893,482,1,305.28,1,1,2,112,Lost / Inactive,4,1,4,1,Hibernating Low-Value
17482,487,2,775.64,1,3,3,133,At Risk,1,0,3,2,At-Risk Churn
14727,274,3,463.73,2,3,2,232,At Risk,1,0,3,2,At-Risk Churn
14533,25,11,3466.37,4,5,5,455,Champions,2,0,0,0,Loyal Customers
14683,588,1,146.56,1,1,1,111,Lost / Inactive,4,1,4,1,Hibernating Low-Value
14204,2,4,1024.83,5,3,3,533,Loyal Customers,3,0,2,4,New Active
17842,602,1,430.69,1,2,2,122,Lost / Inactive,4,1,4,1,Hibernating Low-Value
17523,11,4,652.74,5,4,3,543,Champions,3,0,2,4,New Active
14923,51,1,749.1,4,1,3,413,Promising / New,3,1,1,1,New Active
17837,42,8,1541.23,4,5,4,454,Champions,2,0,2,0,Loyal Customers
17102,262,1,25.5,2,2,1,221,Lost / Inactive,4,1,4,1,Hibernating Low-Value
16643,246,2,923.11,2,2,3,223,Lost / Inactive,1,0,3,2,At-Risk Churn
18255,89,2,303.15,3,3,2,332,Loyal Customers,3,0,1,4,New Active
16567,194,2,865.6,2,2,3,223,Lost / Inactive,1,0,3,4,At-Risk Churn
16693,69,5,1179.48,3,4,3,343,Loyal Customers,1,0,2,0,At-Risk Churn
14060,5,30,8898.24,5,5,5,555,Champions,0,0,0,0,VIP Champions
13486,78,3,1122.41,3,3,3,333,Loyal Customers,1,0,2,4,At-Risk Churn
14468,734,1,204.24,1,1,1,111,Lost / Inactive,4,1,4,1,Hibernating Low-Value
13982,39,9,3954.29,4,5,5,455,Champions,2,0,0,0,Loyal Customers
15168,26,1,106.56,4,1,1,411,Promising / New,3,1,1,1,New Active
16402,265,2,293.45,2,2,2,222,Lost / Inactive,4,0,1,2,Hibernating Low-Value
14123,733,1,436.18,1,1,2,112,Lost / Inactive,4,1,4,1,Hibernating Low-Value
13654,43,11,6308.0,4,5,5,455,Champions,2,0,0,0,Loyal Customers
12417,3,20,6797.41,5,5,5,555,Champions,0,0,0,0,VIP Champions
14127,123,6,1900.08,3,4,4,344,Loyal Customers,1,0,2,0,At-Risk Churn
13668,3,35,12948.48,5,5,5,555,Champions,0,0,0,3,VIP Champions
15046,9,25,7623.79,5,5,5,555,Champions,0,0,0,0,VIP Champions
15238,29,3,1071.99,4,3,3,433,Loyal Customers,3,0,2,4,New Active
14594,7,2,363.33,5,2,2,522,Promising / New,3,0,1,4,New Active
13908,80,4,2369.55,3,3,4,334,Loyal Customers,1,0,2,0,At-Risk Churn
17060,266,1,234.24,2,2,1,221,Lost / Inactive,4,1,4,1,Hibernating Low-Value
13182,45,1,121.18,4,1,1,411,Promising / New,3,1,1,1,New Active
14260,471,3,824.28,1,3,3,133,At Risk,1,0,3,2,At-Risk Churn
16796,89,1,305.62,3,2,2,322,Needs Attention,4,1,1,1,Hibernating Low-Value
15491,95,6,3100.09,3,4,5,345,Loyal Customers,2,0,2,0,Loyal Customers
12585,234,2,2040.1,2,2,4,224,Lost / Inactive,1,0,3,2,At-Risk Churn
12439,683,2,1142.88,1,2,3,123,Lost / Inactive,1,0,3,2,At-Risk Churn
14487,27,7,1266.27,4,4,4,444,Champions,2,0,2,0,Loyal Customers
14934,82,5,3503.5,3,4,5,345,Loyal Customers,2,0,2,0,Loyal Customers
17996,380,3,482.33,2,3,2,232,At Risk,1,0,3,2,At-Risk Churn
16146,157,4,946.38,3,4,3,343,Loyal Customers,1,0,3,0,At-Risk Churn
15511,12,5,900.53,5,4,3,543,Champions,3,0,2,0,New Active
15681,25,14,2989.7,4,5,5,455,Champions,2,0,0,0,Loyal Customers
13357,257,5,3805.51,2,4,5,245,At Risk,1,0,2,2,At-Risk Churn
16782,10,38,9636.12,5,5,5,555,Champions,0,0,0,3,VIP Champions
17002,86,7,2571.55,3,4,4,344,Loyal Customers,2,0,0,0,Loyal Customers
17581,1,43,17951.17,5,5,5,555,Champions,0,0,0,3,VIP Champions
17302,15,5,1135.63,5,4,3,543,Champions,3,0,2,0,New Active
13310,28,5,1541.2,4,4,4,444,Champions,2,0,2,0,Loyal Customers
16031,92,2,547.9,3,2,2,322,Needs Attention,3,0,1,4,New Active
16484,174,2,404.3,3,2,2,322,Needs Attention,4,0,1,4,Hibernating Low-Value
13869,123,10,7996.87,3,5,5,355,Loyal Customers,2,0,0,0,Loyal Customers
14207,688,1,157.8,1,1,1,111,Lost / Inactive,4,1,4,1,Hibernating Low-Value
12759,52,8,5020.74,4,4,5,445,Champions,2,0,0,0,Loyal Customers
14342,21,6,918.44,4,4,3,443,Champions,2,0,2,0,Loyal Customers
17849,218,8,1063.76,2,5,3,253,At Risk,1,0,3,0,At-Risk Churn
18052,565,1,10877.18,1,2,5,125,Lost / Inactive,1,-1,3,1,At-Risk Churn
16598,286,1,145.05,2,1,1,211,Lost / Inactive,4,1,4,1,Hibernating Low-Value
14716,43,3,543.28,4,3,2,432,Loyal Customers,3,0,2,4,New Active
17721,659,1,307.21,1,2,2,122,Lost / Inactive,4,1,4,1,Hibernating Low-Value
15402,149,6,1830.54,3,4,4,344,Loyal Customers,1,0,3,0,At-Risk Churn
13391,204,1,59.8,2,1,1,211,Lost / Inactive,4,1,4,1,Hibernating Low-Value
14908,74,2,381.9,3,2,2,322,Needs Attention,3,0,1,4,New Active
14231,184,4,1235.62,3,3,4,334,Loyal Customers,1,0,3,2,At-Risk Churn
13284,331,1,201.19,2,1,1,211,Lost / Inactive,4,1,4,1,Hibernating Low-Value
17768,8,7,3292.73,5,4,5,545,Champions,2,0,0,0,Loyal Customers
15573,32,5,1188.42,4,4,3,443,Champions,2,0,2,0,Loyal Customers
12982,243,8,2744.81,2,4,4,244,At Risk,1,0,3,0,At-Risk Churn
14147,78,9,2590.2,3,5,4,354,Loyal Customers,2,0,0,0,Loyal Customers
12846,682,1,15.58,1,1,1,111,Lost / Inactive,4,1,4,1,Hibernating Low-Value
15253,16,8,2055.09,5,4,4,544,Champions,2,0,2,0,Loyal Customers
12763,138,2,494.08,3,2,2,322,Needs Attention,1,0,1,4,At-Risk Churn
17338,17,17,11889.33,5,5,5,555,Champions,0,0,0,0,VIP Champions
17762,456,1,129.75,1,2,1,121,Lost / Inactive,4,1,4,1,Hibernating Low-Value
15152,10,14,5263.83,5,5,5,555,Champions,0,0,0,0,VIP Champions
14083,4,11,1082.19,5,5,3,553,Champions,2,0,2,0,Loyal Customers
17031,12,6,2773.85,5,4,4,544,Champions,2,0,0,0,Loyal Customers
13108,373,2,748.46,2,2,3,223,Lost / Inactive,1,0,3,2,At-Risk Churn
13863,248,4,1239.55,2,3,4,234,At Risk,1,0,3,2,At-Risk Churn
13398,192,2,670.34,2,2,3,223,Lost / Inactive,1,0,3,4,At-Risk Churn
15559,568,1,1109.4,1,1,3,113,Lost / Inactive,1,1,4,1,At-Risk Churn
15217,563,1,426.24,1,1,2,112,Lost / Inactive,4,1,4,1,Hibernating Low-Value
15353,255,7,2794.47,2,4,4,244,At Risk,1,0,3,0,At-Risk Churn
16113,183,1,161.38,3,1,1,311,Needs Attention,4,1,4,1,Hibernating Low-Value
12945,288,2,900.11,2,2,3,223,Lost / Inactive,1,0,3,2,At-Risk Churn
14486,512,2,175.5,1,2,1,121,Lost / Inactive,4,0,4,2,Hibernating Low-Value
14246,111,3,1474.06,3,3,4,334,Loyal Customers,1,0,2,4,At-Risk Churn
13427,19,6,1006.53,5,4,3,543,Champions,2,0,2,0,Loyal Customers
15379,169,8,4877.84,3,4,5,345,Loyal Customers,2,0,0,0,Loyal Customers
15293,666,1,247.5,1,1,1,111,Lost / Inactive,4,1,4,1,Hibernating Low-Value
15473,14,8,2046.0,5,4,4,544,Champions,2,0,2,0,Loyal Customers
13001,4,33,24042.65,5,5,5,555,Champions,0,0,0,3,VIP Champions
17545,43,6,1409.86,4,4,4,444,Champions,2,0,2,0,Loyal Customers
17111,47,2,459.58,4,3,2,432,Loyal Customers,3,0,1,4,New Active
18003,376,1,353.51,2,2,2,222,Lost / Inactive,4,1,4,1,Hibernating Low-Value
16742,47,14,2799.87,4,5,4,454,Champions,2,0,0,0,Loyal Customers
14288,213,1,426.6,2,1,2,212,Lost / Inactive,4,1,4,1,Hibernating Low-Value
15157,4,5,2654.11,5,4,4,544,Champions,2,0,2,0,Loyal Customers
14049,17,13,13023.4,5,5,5,555,Champions,0,0,0,3,VIP Champions
15631,642,1,596.67,1,1,2,112,Lost / Inactive,4,1,4,1,Hibernating Low-Value
12422,96,17,5231.8,3,5,5,355,Loyal Customers,2,0,0,0,Loyal Customers
15900,24,4,886.57,4,3,3,433,Loyal Customers,3,0,2,0,New Active
15833,738,1,80.4,1,1,1,111,Lost / Inactive,4,1,4,1,Hibernating Low-Value
15782,10,4,4014.1,5,3,5,535,Loyal Customers,2,0,0,4,Loyal Customers
17352,696,1,36.25,1,2,1,121,Lost / Inactive,4,1,4,1,Hibernating Low-Value
17893,225,1,107.21,2,2,1,221,Lost / Inactive,4,1,4,1,Hibernating Low-Value
14891,148,4,1106.73,3,3,3,333,Loyal Customers,1,0,3,0,At-Risk Churn
15165,373,1,487.75,2,1,2,212,Lost / Inactive,4,1,4,1,Hibernating Low-Value
