StockCode,Description,total_units_sold,transaction_count,demand_std,total_revenue,avg_price,unique_customers,avg_daily_demand
22635,CHILDS BREAKFAST SET DOLLY GIRL ,1598,452,6.49619257895572,14787.949999999999,9.789601769911503,325,2.17
21430,SET/3 RED GINGHAM ROSE STORAGE BOX,4169,581,17.824532345908747,14719.35,3.705662650602409,323,5.65
21914,BLUE HARMONICA IN BOX ,11830,828,22.451926053707226,14667.47,1.2688526570048309,446,16.03
22170,PICTURE FRAME WOOD TRIPLE PORTRAIT,2309,510,7.081217815394881,14658.65,6.686,279,3.13
17003,BROCADE RING PURSE ,70082,393,607.1655086329856,14640.96,0.26536895674300254,215,94.96
21928,JUMBO BAG SCANDINAVIAN BLUE PAISLEY,7754,453,36.40330868207184,14626.73,2.0591832229580573,232,10.51
84997B,RED 3 PIECE MINI DOTS CUTLERY SET,4051,466,16.727102341516012,14609.91,3.732167381974249,268,5.49
21891,TRADITIONAL WOODEN SKIPPING ROPE,11721,687,55.38620609439872,14603.13,1.3205822416302766,483,15.88
82582,AREA PATROLLED METAL SIGN,7346,702,17.934601821384195,14563.1,2.096695156695157,258,9.95
84375,SET OF 20 KIDS COOKIE CUTTERS,7275,632,19.54781704684481,14558.97,2.0890506329113925,389,9.86
20750,RED RETROSPOT MINI CASES,2021,481,6.6406950360132155,14548.550000000001,7.777027027027027,307,2.74
22193,RED DINER WALL CLOCK,1775,554,5.833114804687258,14527.09,8.479584837545126,265,2.41
85014B,RED RETROSPOT UMBRELLA,2613,421,19.07285664034176,14439.12,6.0464133016627075,273,3.54
21889,WOODEN BOX OF DOMINOES,11803,888,26.138376420678014,14430.66,1.2633558558558557,595,15.99
21258,VICTORIAN SEWING BOX LARGE,1229,345,5.2003214751163975,14406.63,12.59304347826087,186,1.67
22487,WHITE WOOD GARDEN PLANT LADDER,1519,810,1.8086477383211943,14256.96,9.747543209876543,611,2.06
22993,SET OF 4 PANTRY JELLY MOULDS,11769,881,21.248226024152213,14151.42,1.2570034052213395,431,15.95
22759,SET OF 3 NOTEBOOKS IN PARCEL,8860,650,31.995988399727185,14138.4,1.6666153846153846,472,12.01
21484,CHICK GREY HOT WATER BOTTLE,4085,685,8.298355328424114,14071.27,3.6218540145985405,367,5.54
21165,BEWARE OF THE CAT METAL SIGN ,9080,797,22.802298597869015,14070.08,1.6638770388958593,321,12.3
22619,SET OF 6 SOLDIER SKITTLES,3762,582,13.000777301535972,13950.85,3.817216494845361,419,5.1
21770,OPEN CLOSED METAL SIGN,2896,581,33.48882625246193,13926.81,4.944509466437178,423,3.92
22384,LUNCH BAG PINK RETROSPOT,8738,744,18.126127513809152,13893.7,1.6429301075268816,375,11.84
84378,SET OF 3 HEART COOKIE CUTTERS,11007,957,30.409500271226335,13862.84,1.2920062695924766,601,14.91
22837,HOT WATER BOTTLE BABUSHKA ,3093,359,24.50213493412928,13807.25,4.617688022284123,210,4.19
84997C,BLUE 3 PIECE MINI DOTS CUTLERY SET,3820,450,19.528999876572374,13805.16,3.737155555555556,271,5.18
84997D,CHILDRENS CUTLERY POLKADOT PINK,3528,326,32.23727803844463,13788.300000000001,4.172576687116565,208,4.78
21380,WOODEN HAPPY BIRTHDAY GARLAND,4877,545,27.63558026921045,13770.15,2.9560917431192664,325,6.61
22606,WOODEN SKITTLES GARDEN SET,1022,340,11.037879033375932,13722.74,15.166911764705882,269,1.38
35004C,SET OF 3 COLOURED  FLYING DUCKS,2851,229,20.898740045237993,13577.15,5.1460698689956335,112,3.86
48111,DOORMAT 3 SMILEY CATS,2290,327,36.10469596013675,13552.78,7.597125382262997,173,3.1
22940,FELTCRAFT CHRISTMAS FAIRY,3286,559,16.285519662925076,13462.18,4.30169946332737,392,4.45
21217,RED SPOTTY ROUND CAKE TINS,1415,418,4.0974309194609,13458.25,9.837559808612438,277,1.92
21169,YOU'RE CONFUSING ME METAL SIGN ,8642,633,33.054412819032905,13438.58,1.661563981042654,278,11.71
47556B,TEA TIME TEA TOWELS ,5141,411,90.99379126762021,13363.35,2.942092457420925,209,6.97
84050,PINK HEART SHAPE EGG FRYING PAN,9547,564,38.05688972112785,13316.63,1.6119148936170213,308,12.94
22191,IVORY DINER WALL CLOCK,1629,478,16.49276887420469,13271.9,8.46265690376569,282,2.21
22271,FELTCRAFT DOLL ROSIE,4744,698,13.907003682736164,13244.46,2.945558739255014,400,6.43
79323P,PINK CHERRY LIGHTS,2234,230,12.860531828287597,13198.1,6.426086956521739,132,3.03
22295,HEART FILIGREE DOVE LARGE,8159,637,21.790549355879183,13184.07,1.653956043956044,381,11.06
22692,DOORMAT WELCOME TO OUR HOME,1935,460,15.638716580491172,13103.81,7.822369565217391,293,2.62
21094,SET/6 RED SPOTTY PAPER PLATES,17752,696,48.24789072828752,13068.56,0.8274137931034483,328,24.05
23200,JUMBO BAG PEARS,6729,473,26.636711434215545,13034.92,2.0720718816067656,262,9.12
23108,SET OF 10 LED DOLLY LIGHTS,2192,352,23.237030704450937,12972.73,6.147840909090909,271,2.97
23313,VINTAGE CHRISTMAS BUNTING,2748,366,13.627678865449713,12960.12,4.951311475409836,254,3.72
23356,LOVE HOT WATER BOTTLE,2325,459,13.376479978983113,12954.75,5.891176470588236,316,3.15
22236,CAKE STAND 3 TIER MAGIC GARDEN,1074,391,3.5568401072157076,12951.9,12.607289002557545,251,1.46
22730,ALARM CLOCK BAKELIKE IVORY,3451,619,13.684095181928505,12951.5,3.7518901453958,289,4.68
21390,FILIGRIS HEART WITH BUTTERFLY,10622,499,34.848093182756166,12849.14,1.251943887775551,280,14.39
22173,METAL 4 HOOK HANGER FRENCH CHATEAU,4538,720,11.665123084852683,12846.14,2.988861111111111,383,6.15
35970,ZINC FOLKART SLEIGH BELLS,7851,558,22.119565503991378,12806.27,1.7138709677419353,415,10.64
15044A,PINK PAPER PARASOL ,4894,194,251.37046150079382,12803.779999999999,2.95659793814433,116,6.63
22621,TRADITIONAL KNITTING NANCY,8365,736,14.129848920237094,12780.57,1.5821739130434782,507,11.33
21704,BAG 250g SWIRLY MARBLES,16824,470,127.10102416710492,12750.54,0.8466808510638297,287,22.8
22636,CHILDS BREAKFAST SET CIRCUS PARADE,1565,463,5.708863237430869,12716.380000000001,8.418963282937366,312,2.12
22352,LUNCH BOX WITH CUTLERY RETROSPOT ,5331,647,15.30231305887257,12669.04,2.54403400309119,316,7.22
22946,WOODEN ADVENT CALENDAR CREAM,869,209,6.4419708051380535,12588.45,16.29665071770335,152,1.18
22952,60 CAKE CASES VINTAGE CHRISTMAS,25179,826,65.63476778873411,12556.77,0.5424455205811138,520,34.12
22655,VINTAGE RED KITCHEN CABINET,75,52,0.5015060275070905,12550.0,184.23076923076923,45,0.1
C2,CARRIAGE,249,248,0.06350006350009525,12546.0,50.516129032258064,45,0.34
48116,DOORMAT MULTICOLOUR STRIPE,2273,193,46.9731427968596,12541.22,7.578549222797928,112,3.08
48187,DOOR MAT NEW ENGLAND,1953,423,10.788351345570394,12520.95,7.125791962174941,253,2.65
22150,3 STRIPEY MICE FELTCRAFT,6971,733,27.29691963196995,12515.65,1.9480354706684855,445,9.45
21871,SAVE THE PLANET MUG,11099,607,62.567029318279545,12515.44,1.2988962108731466,299,15.04
23301,GARDENERS KNEELING PAD KEEP CALM ,7722,762,17.348342158055733,12463.78,1.6639238845144355,405,10.46
62018,SOMBRERO ,9548,123,175.4330659513243,12413.8,1.7906504065040652,70,12.94
21259,VICTORIAN SEWING BOX SMALL ,2171,554,9.571596087133608,12409.960000000001,5.924025270758123,300,2.94
22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,3407,632,10.064645782444249,12407.83,3.7497784810126586,383,4.62
21672,WHITE SPOT RED CERAMIC DRAWER KNOB,10290,635,24.163852667817817,12354.22,1.2650866141732284,278,13.94
48129,DOORMAT TOPIARY,2048,301,30.29606328749369,12345.7,7.785249169435216,183,2.78
22766,PHOTO FRAME CORNICE,4246,584,22.090304813789608,12280.18,2.9519349315068495,343,5.75
22355,CHARLOTTE BAG SUKI DESIGN,15411,964,24.74696085033332,12268.65,0.84649377593361,344,20.88
22627,MINT KITCHEN SCALES,1476,559,3.0458639612654372,12219.99,8.458121645796064,322,2.0
22303,COFFEE MUG APPLES DESIGN,5310,481,22.14273062994986,12179.95,2.5136798336798334,266,7.2
75049L,LARGE CIRCULAR MIRROR MOBILE,13566,238,88.04232775655838,12173.5,1.11890756302521,106,18.38
21912,VINTAGE SNAKES & LADDERS,3387,617,14.152129246635482,12157.97,3.7850243111831445,447,4.59
22485,SET OF 2 WOODEN MARKET CRATES,995,342,3.3575712395974895,12146.25,12.634210526315789,280,1.35
22776,SWEETHEART CAKESTAND 3 TIER,1292,466,3.459718557767619,12130.4,9.831759656652359,347,1.75
22909,SET OF 20 VINTAGE CHRISTMAS NAPKINS,15376,914,41.175542335043644,12124.119999999999,0.8435448577680525,578,20.83
21669,BLUE STRIPE CERAMIC DRAWER KNOB,9897,652,21.843107810805,12115.21,1.2873159509202454,262,13.41
85014A,BLACK/BLUE DOTS RUFFLED UMBRELLA,2944,285,58.828199274656455,12089.2,5.8522807017543865,184,3.99
85042,ANTIQUE LILY FAIRY LIGHTS,2668,285,14.308199097143874,12081.0,4.827192982456141,142,3.62
20724,RED RETROSPOT CHARLOTTE BAG,15168,919,29.555820824744128,12034.8,0.8483025027203482,390,20.55
23207,LUNCH BAG ALPHABET DESIGN,7533,660,25.29648404656163,11994.41,1.652969696969697,377,10.21
21217,RED RETROSPOT ROUND CAKE TINS,1268,352,8.529539451403181,11983.6,9.867613636363636,219,1.72
22366,DOORMAT AIRMAIL ,1943,320,25.22670543927108,11946.53,7.55490625,200,2.63
22553,PLASTERS IN TIN SKULLS,7363,921,13.271126424767607,11913.75,1.6473941368078175,507,9.98
21535,RED RETROSPOT SMALL MILK JUG,4943,726,14.362325575416547,11908.050000000001,2.5351239669421486,379,6.7
22846,BREAD BIN DINER STYLE RED ,771,309,3.4449486445791426,11879.06,16.35275080906149,189,1.04
21888,BINGO SET,3219,628,11.02448066832344,11877.45,3.7844745222929936,444,4.36
15056P,EDWARDIAN PARASOL PINK,2436,322,34.8383508035716,11872.81,5.843975155279503,186,3.3
84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,9592,820,20.86069251516819,11818.65,1.2947439024390244,490,13.0
84212,"ASSORTED FLOWER COLOUR ""LEIS""",24665,259,215.0199386859373,11759.77,0.6215830115830117,140,33.42
22584,PACK OF 6 PANNETONE GIFT BOXES,4793,504,22.527030390276135,11725.48,2.546170634920635,408,6.49
21955,DOORMAT UNION JACK GUNS AND ROSES,2078,277,34.0042223026955,11722.24,7.6985559566787005,169,2.82
79323W, WHITE CHERRY LIGHTS,1986,216,10.457407151922762,11697.300000000001,6.38287037037037,136,2.69
20723,STRAWBERRY CHARLOTTE BAG,14542,996,23.58879215679429,11654.8,0.8501305220883534,356,19.7
23077,DOUGHNUT LIP GLOSS ,9642,308,36.69325758336524,11615.7,1.241818181818182,217,13.07
22654,DELUXE SEWING KIT ,2045,444,9.0384212217807,11611.27,5.995225225225226,300,2.77
23174,REGENCY SUGAR BOWL GREEN,2954,268,48.68456390700379,11567.24,4.126641791044777,190,4.0
21156,RETROSPOT CHILDRENS APRON,6437,528,38.09455129760586,11562.37,1.9600378787878785,335,8.72
22464,HANGING METAL HEART LANTERN,7388,656,13.349151697840037,11530.56,1.6208231707317073,397,10.01
22838,3 TIER CAKE TIN RED AND CREAM,844,220,10.597257569532722,11467.38,14.759272727272727,177,1.14
21668,RED STRIPE CERAMIC DRAWER KNOB,9391,621,21.843309261012532,11446.75,1.2771014492753623,255,12.72
22804,CANDLEHOLDER PINK HANGING HEART,4069,530,20.809234731197694,11400.75,2.9303207547169814,325,5.51
22192,BLUE DINER WALL CLOCK,1373,512,3.068400726334145,11358.78,8.46060546875,260,1.86
47567B,TEA TIME KITCHEN APRON,2128,324,14.07383297218334,11321.32,5.889845679012346,179,2.88
21080,SET/20 RED SPOTTY PAPER NAPKINS ,15165,790,44.28586405264348,11310.21,0.8353797468354429,481,20.55
22207,FRYING PAN UNION FLAG,2858,324,21.896577710459418,11283.86,4.2833950617283945,189,3.87
22365,DOORMAT RESPECTABLE HOUSE,1863,244,30.881729578344284,11282.69,7.567049180327869,146,2.52
21080,SET/20 RED RETROSPOT PAPER NAPKINS ,14329,906,25.358996299204883,11229.27,0.839326710816777,493,19.42
22646,CERAMIC STRAWBERRY CAKE MONEY BANK,8514,708,19.79525832858584,11187.26,1.4202824858757062,404,11.54
22082,RIBBON REEL STRIPES DESIGN ,6878,838,12.853362442230749,11166.78,1.6613126491646777,512,9.32
20969,RED FLORAL FELTCRAFT SHOULDER BAG,3090,519,17.720747289678652,11155.41,3.7783044315992296,285,4.19
22623,BOX OF VINTAGE JIGSAW BLOCKS ,2195,502,6.599664395606123,11129.42,5.319840637450199,334,2.97
22750,FELTCRAFT PRINCESS LOLA DOLL,3039,602,9.822518441613079,11094.51,3.7577242524916943,362,4.12
21906,PHARMACIE FIRST AID TIN,1642,313,27.323328620147556,11093.9,6.721629392971246,214,2.22
22088,PAPER BUNTING COLOURED LACE,4038,485,12.769291663070149,11086.9,2.904020618556701,266,5.47
21485,RED SPOT HEART HOT WATER BOTTLE,2362,416,7.318706274913724,11031.1,4.884375,282,3.2
21673,WHITE SPOT BLUE CERAMIC DRAWER KNOB,9171,567,26.086080467260153,11022.43,1.2676014109347442,263,12.43
84987,SET OF 36 TEATIME PAPER DOILIES,7832,646,23.262509108979604,11012.88,1.4528018575851394,406,10.61
22444,GROW YOUR OWN PLANT IN A CAN ,8960,329,24.20409778873148,10976.56,1.2442249240121581,249,12.14
22151,PLACE SETTING WHITE HEART,27085,665,81.04038557205853,10910.31,0.42383458646616534,361,36.7
47599A,PINK PARTY BAGS,5878,329,44.82609062721475,10841.48,2.0658358662613985,202,7.96
22301,COFFEE MUG CAT + BIRD DESIGN,4733,468,22.88314032330802,10831.29,2.5180982905982905,273,6.41
22631,CIRCUS PARADE LUNCH BOX ,5871,474,23.780103792168624,10791.83,1.940675105485232,270,7.96
72351B,SET/6 PINK  BUTTERFLY T-LIGHTS,5681,433,28.08418871085656,10779.64,2.0678060046189377,208,7.7
21671,RED SPOT CERAMIC DRAWER KNOB,8931,571,22.98410591366358,10762.47,1.2632224168126094,265,12.1
84988,SET OF 72 PINK HEART PAPER DOILIES,7595,622,20.584275926229672,10729.4,1.457540192926045,379,10.29
35400,WOODEN BOX ADVENT CALENDAR ,1239,335,5.37808517605219,10710.1,8.884477611940298,241,1.68
47591D,PINK FAIRY CAKE CHILDRENS APRON,5839,689,14.438915314461706,10704.21,1.9555732946298983,393,7.91
22667,RECIPE BOX RETROSPOT ,3841,654,17.23481937883944,10702.15,2.9243119266055047,338,5.2
21260,FIRST AID TIN,3370,445,28.238881109499175,10675.6,3.239438202247191,303,4.57
21428,SET3 BOOK BOX GREEN GINGHAM FLOWER ,2749,364,22.987720296118034,10667.05,4.186565934065935,228,3.72
22950,36 DOILIES VINTAGE CHRISTMAS,7744,303,54.72540541280425,10590.4,1.44009900990099,251,10.49
22649,STRAWBERRY FAIRY CAKE TEAPOT,2203,417,5.910105652915976,10577.95,4.91810551558753,198,2.99
21937,STRAWBERRY   PICNIC BAG,3801,503,17.242362775484352,10572.95,2.929324055666004,286,5.15
22616,PACK OF 12 LONDON TISSUES ,37084,648,155.36878498280737,10519.36,0.3112962962962963,319,50.25
22417,PACK OF 60 SPACEBOY CAKE CASES,20867,932,43.18473316175741,10465.49,0.5471995708154507,521,28.28
22943,CHRISTMAS LIGHTS 10 VINTAGE BAUBLES,2258,288,16.052250569768287,10432.08,4.924930555555556,215,3.06
21210,SET OF 72 RETRO SPOT PAPER  DOILIES,7488,450,29.33151577010533,10423.199999999999,1.4415555555555555,292,10.15
21844,RED RETROSPOT MUG,3787,299,23.238806584886262,10415.65,2.9018394648829435,195,5.13
22988,SOLDIERS EGG CUP ,9033,353,55.3635053505231,10415.22,1.2571104815864023,207,12.24
21172,PARTY METAL SIGN ,7444,820,17.571518082235958,10392.72,1.4598536585365853,420,10.09
22637,PIGGY BANK RETROSPOT ,4278,497,34.79271831683094,10377.02,2.5312072434607646,329,5.8
21868,POTTING SHED TEA MUG,8770,725,26.08621599405614,10353.86,1.2691862068965516,377,11.88
48185,DOOR MAT FAIRY CAKE,1640,319,10.667155851246022,10347.72,7.063793103448275,181,2.22
23209,LUNCH BAG VINTAGE DOILY ,6438,549,17.358448183685613,10347.66,1.6497814207650272,319,8.72
21326,AGED GLASS SILVER T-LIGHT HOLDER,17004,543,43.811386015469076,10338.6,0.6413443830570903,307,23.04
22580,ADVENT CALENDAR GINGHAM SACK,1785,389,6.747697245880862,10338.230000000001,6.002442159383034,275,2.42
23209,LUNCH BAG DOILEY PATTERN ,6477,467,20.26291947959933,10323.05,1.642291220556745,290,8.78
22109,FULL ENGLISH BREAKFAST PLATE,2872,395,12.609924299425519,10321.92,3.754683544303797,205,3.89
22768,FAMILY PHOTO FRAME CORNICE,1114,321,7.876382586439986,10310.19,9.90233644859813,243,1.51
21907,I'M ON HOLIDAY METAL SIGN,4990,700,8.562020519781344,10306.15,2.1022714285714286,381,6.76
22729,ALARM CLOCK BAKELIKE ORANGE,2797,506,15.07460737207509,10300.44,3.761106719367589,236,3.79
22488,NATURAL SLATE RECTANGLE CHALKBOARD,6453,656,12.739644635120582,10285.61,1.6465243902439022,426,8.74
22508,DOORSTOP RETROSPOT HEART,2695,584,30.811113623785914,10283.5,3.7782020547945203,400,3.65
21121,SET/10 RED POLKADOT PARTY CANDLES,8541,443,38.86882718437309,10238.49,1.246568848758465,301,11.57
22468,BABUSHKA LIGHTS STRING OF 10,1630,335,7.701573683166791,10229.64,6.662716417910448,196,2.21
22274,FELTCRAFT DOLL EMILY,3675,583,11.835009980126191,10227.31,2.949862778730703,344,4.98
22663,JUMBO BAG DOLLY GIRL DESIGN,5367,527,18.173286400986353,10206.78,2.007666034155598,268,7.27
21210,SET OF 72 RETROSPOT PAPER  DOILIES,7259,484,32.62545456506928,10177.119999999999,1.4581611570247934,313,9.84
23170,REGENCY TEA PLATE ROSES ,6563,328,47.33435539322661,10170.99,1.657560975609756,224,8.89
21524,DOOR MAT SPOTTY HOME SWEET HOME,1733,257,22.826883358058613,10121.69,7.219571984435798,170,2.35
22367,CHILDRENS APRON SPACEBOY DESIGN,5455,717,12.526779865634953,10120.289999999999,1.9611576011157599,450,7.39
22302,COFFEE MUG PEARS  DESIGN,4808,354,39.60191872672229,10043.41,2.508022598870056,212,6.51
21624,VINTAGE UNION JACK DOORSTOP,1710,352,34.66752537263534,9987.98,5.927301136363636,281,2.32
22791,T-LIGHT GLASS FLUTED ANTIQUE,8698,333,30.61110492229643,9985.63,1.2331531531531532,226,11.79
20828,GLITTER BUTTERFLY CLIPS,4220,516,21.535682599979,9951.0,2.530813953488372,261,5.72
23208,LUNCH BAG VINTAGE LEAF DESIGN,6191,604,15.147656338104367,9950.35,1.6450331125827813,305,8.39
23300,GARDENERS KNEELING PAD CUP OF TEA ,6285,642,32.35331983653993,9933.69,1.665467289719626,351,8.52
21429,RED GINGHAM ROSE JEWELLERY BOX,5930,781,16.15154671669173,9907.5,1.7133802816901407,418,8.04
21670,BLUE SPOT CERAMIC DRAWER KNOB,8061,585,20.302614458393126,9894.93,1.2715897435897436,260,10.92
22418,10 COLOUR SPACEBOY PEN,11892,476,25.501944840023825,9878.1,0.8598319327731092,331,16.11
48111,DOOR MAT 3 SMILEY CATS,1773,246,23.826278309434855,9861.69,6.942073170731708,125,2.4
84997C,CHILDRENS CUTLERY POLKADOT BLUE,2523,211,35.302274047468835,9827.25,4.119668246445499,150,3.42
21833,CAMOUFLAGE LED TORCH,5931,338,24.655594618759455,9797.310000000001,1.6845562130177514,210,8.04
21982,PACK OF 12 SUKI TISSUES ,31340,535,488.7677703003024,9774.28,0.3159252336448598,335,42.47
22620,4 TRADITIONAL SPINNING TOPS,7559,669,23.160149585951697,9763.68,1.34949177877429,449,10.24
22834,HAND WARMER BABUSHKA DESIGN,6378,495,28.195113868899963,9747.83,1.9692525252525255,297,8.64
23343,JUMBO BAG VINTAGE CHRISTMAS ,4905,393,23.63520090051547,9742.1,2.0784223918575067,286,6.65
22900, SET 2 TEA TOWELS I LOVE LONDON ,3511,345,37.06029870096187,9726.85,2.9922318840579707,203,4.76
48194,DOOR MAT HEARTS,1654,282,21.67413791154395,9715.06,7.282553191489361,188,2.24
23076,ICE CREAM SUNDAE LIP GLOSS,7896,248,29.1450059184802,9638.16,1.2449193548387096,202,10.7
21922,UNION STRIPE WITH FRINGE  HAMMOCK,1280,331,5.0572932805464275,9624.04,7.90178247734139,204,1.73
84997B,CHILDRENS CUTLERY RETROSPOT RED ,2492,232,26.966267428801636,9603.68,4.149827586206897,157,3.38
22970,LONDON BUS COFFEE MUG,4213,278,38.99395254977852,9582.15,2.4917266187050355,180,5.71
21257,VICTORIAN SEWING BOX MEDIUM,1267,361,7.965239772230126,9550.49,7.93016620498615,206,1.72
21086,SET/6 RED SPOTTY PAPER CUPS,15834,631,52.87330594471472,9513.3,0.6506973058637084,311,21.46
16014,SMALL CHINESE STYLE SCISSOR,29354,92,689.7430450736161,9512.68,0.39499999999999996,46,39.78
22966,GINGERBREAD MAN COOKIE CUTTER,7946,623,23.116906347985598,9497.91,1.2597431781701445,422,10.77
22795,SWEETHEART RECIPE BOOK STAND,1465,406,5.247158320202292,9465.55,6.690886699507389,227,1.99
22968,ROSE COTTAGE KEEPSAKE BOX ,1036,243,9.07205864563963,9409.199999999999,9.735185185185184,182,1.4
21216,"SET 3 RETROSPOT TEA,COFFEE,SUGAR",2061,288,12.778461946621526,9376.67,4.898194444444445,174,2.79
21974,SET OF 36 PAISLEY FLOWER DOILIES,6652,558,20.989376233242194,9374.96,1.465035842293907,355,9.01
20829,GLITTER HANGING BUTTERFLY STRING,4700,414,33.12250765724639,9350.39,2.1146135265700483,207,6.37
21890,S/6 WOODEN SKITTLES IN COTTON BAG,3296,418,27.719755832278636,9347.16,3.0644019138755985,335,4.47
48184,DOOR MAT ENGLISH ROSE ,1445,291,11.239348422240115,9343.43,7.1418556701030935,184,1.96
84792,ENCHANTED BIRD COATHANGER 5 HOOK,2201,439,10.326841162302495,9326.33,4.621936218678816,248,2.98
22064,PINK DOUGHNUT TRINKET POT ,6214,492,22.800769754967458,9302.1,1.6310975609756098,213,8.42
85099B,RED RETROSPOT JUMBO BAG ,5333,184,52.75849456825936,9289.35,1.9027173913043476,157,7.23
22120,WELCOME  WOODEN BLOCK LETTERS,967,316,2.923282344636887,9289.2,9.864525316455694,196,1.31
22740,POLKADOT PEN,11303,180,95.8975650667062,9276.83,0.8442222222222223,142,15.32
23240,SET OF 4 KNICK KNACK TINS DOILY ,2286,318,11.310456796717792,9237.3,4.137421383647799,230,3.1
22668,PINK BABY BUNTING,3290,381,12.529994404366239,9236.86,2.9567191601049867,296,4.46
84880,WHITE WIRE EGG HOLDER,1668,329,11.914250549245486,9227.8,6.042553191489362,185,2.26
84997D,PINK 3 PIECE POLKADOT CUTLERY SET,2558,258,29.710544187515616,9227.380000000001,3.7668992248062017,172,3.47
22840,ROUND CAKE TIN VINTAGE RED,1233,367,8.654340198095962,9211.630000000001,7.911198910081743,273,1.67
23171,REGENCY TEA PLATE GREEN ,5966,271,62.69030112708998,9184.9,1.6725830258302583,195,8.08
22978,PANTRY ROLLING PIN,2406,197,54.20657039422884,9180.53,3.752284263959391,153,3.26
