StockCode,Description,total_units_sold,transaction_count,demand_std,total_revenue,avg_price,unique_customers,avg_daily_demand,safety_stock,reorder_point,eoq,current_stock,stock_status,recommended_action
48184,DOORMAT ENGLISH ROSE ,3158,464,26.328484156464665,20298.8,7.711163793103449,268,4.28,115,145,175,215,Optimal,Maintain current stock levels
20711,JUMBO BAG TOYS ,11326,674,40.94957846880219,20283.78,1.9533382789317504,326,15.35,179,287,656,144,Critical Risk,Order 656 units immediately
22969,HOMEMADE JAM SCENTED CANDLES,14012,577,75.76635534015682,20204.8,1.4492720970537265,472,18.99,331,464,847,992,Overstocked,Overstock alert: Pause purchase orders (Excess: 64 units)
37449,CERAMIC CAKE STAND + HANGING CAKES,2277,411,11.770787278231134,20204.58,9.582457420924571,205,3.09,52,74,133,75,Optimal,Maintain current stock levels
21790,VINTAGE SNAP CARDS,25120,1504,31.415090105790703,19957.34,0.8475531914893617,793,34.04,138,377,1366,268,Reorder Triggered,"Order 1,366 units immediately"
22585,PACK OF 6 BIRDY GIFT TAGS,16784,989,29.06540421727992,19950.85,1.2484327603640042,612,22.74,127,287,999,112,Critical Risk,Order 999 units immediately
22139,RETRO SPOT TEA SET CERAMIC 11 PC ,4304,697,13.255049223586036,19921.27,4.89958393113343,465,5.83,58,99,256,159,Optimal,Maintain current stock levels
84970S,HANGING HEART ZINC T-LIGHT HOLDER,25389,1150,34.31155712414768,19821.96,0.8483304347826086,616,34.4,150,391,1373,701,Optimal,Maintain current stock levels
22083,PAPER CHAIN KIT RETRO SPOT,7351,494,39.89417933114642,19804.55,2.897267206477733,324,9.96,175,245,434,83,Critical Risk,Order 434 units immediately
22617,BAKING SET SPACEBOY DESIGN,4165,889,14.125077175250462,19719.21,4.983217097862768,600,5.64,62,102,249,146,Optimal,Maintain current stock levels
22294,HEART FILIGREE DOVE  SMALL,16260,739,36.25941602009422,19686.6,1.245629228687415,414,22.03,159,314,985,251,Reorder Triggered,Order 985 units immediately
22941,CHRISTMAS LIGHTS 10 REINDEER,2487,407,21.001408853164936,19590.9,8.442137592137591,315,3.37,92,116,148,200,Optimal,Maintain current stock levels
22273,FELTCRAFT DOLL MOLLY,7203,711,50.881730242347146,19332.93,2.947116736990155,423,9.76,223,292,426,200,Critical Risk,Order 426 units immediately
22570,FELTCRAFT CUSHION RABBIT,5420,680,24.107192253712288,19282.55,3.732161764705882,351,7.34,106,158,329,288,Optimal,Maintain current stock levels
21524,DOORMAT SPOTTY HOME SWEET HOME,2671,636,7.608908986441347,19215.5,7.825094339622642,355,3.62,34,60,160,70,Optimal,Maintain current stock levels
48188,DOORMAT WELCOME PUPPIES,3345,368,38.482100328203806,19178.67,7.803179347826087,220,4.53,168,200,179,473,Overstocked,Overstock alert: Pause purchase orders (Excess: 73 units)
22625,RED KITCHEN SCALES,2360,781,4.705238482959469,19149.63,8.440307298335467,440,3.2,21,44,145,27,Reorder Triggered,Order 145 units immediately
21791,VINTAGE HEADS AND TAILS CARD GAME ,16199,1067,35.60465017050842,19147.65,1.2553514526710403,641,21.95,156,310,979,326,Optimal,Maintain current stock levels
22568,FELTCRAFT CUSHION OWL,5312,774,15.40901951912983,19128.13,3.759832041343669,389,7.2,68,119,324,66,Critical Risk,Order 324 units immediately
22569,FELTCRAFT CUSHION BUTTERFLY,5357,688,22.496630560251376,18865.21,3.730334302325581,360,7.26,99,150,327,351,Overstocked,Overstock alert: Pause purchase orders (Excess: 51 units)
22413,METAL SIGN TAKE IT OR LEAVE IT ,6814,773,53.44723495910031,18863.02,2.942393272962484,446,9.23,234,299,415,667,Overstocked,Overstock alert: Pause purchase orders (Excess: 69 units)
85150,LADIES & GENTLEMEN METAL SIGN,8078,894,17.08266098614166,18847.98,2.5220805369127515,369,10.95,75,152,488,132,Reorder Triggered,Order 488 units immediately
22693,GROW A FLYTRAP OR SUNFLOWER IN TIN,17242,282,227.043165556176,18798.98,1.2356028368794325,197,23.36,992,1156,1018,2026,Optimal,Maintain current stock levels
22501,PICNIC BASKET WICKER LARGE,2055,497,10.630332419661302,18794.25,9.797122736418512,346,2.78,47,67,125,141,Overstocked,Overstock alert: Pause purchase orders (Excess: 7 units)
85048,15CM CHRISTMAS GLASS BALL 20 LIGHTS,2525,437,7.414260544450114,18618.75,7.75091533180778,309,3.42,33,57,156,87,Optimal,Maintain current stock levels
21622,VINTAGE UNION JACK CUSHION COVER,3517,556,28.842975860078976,18495.47,4.949712230215828,329,4.77,126,160,230,235,Optimal,Maintain current stock levels
22558,CLOTHES PEGS RETROSPOT PACK 24 ,13410,1027,18.781850414334027,18411.74,1.4597565725413828,541,18.17,82,210,826,175,Reorder Triggered,Order 826 units immediately
21213,PACK OF 72 SKULL CAKE CASES,38530,1178,82.42798945256676,18319.18,0.5392444821731749,528,52.21,360,726,1691,367,Reorder Triggered,"Order 1,691 units immediately"
22499,WOODEN UNION JACK BUNTING,3165,636,7.420618883120716,18251.28,5.9413679245283015,452,4.29,33,64,199,146,Overstocked,Overstock alert: Pause purchase orders (Excess: 18 units)
23206,LUNCH BAG APPLE DESIGN,11530,878,23.87516646732085,18220.5,1.6413439635535307,401,15.62,105,215,722,491,Overstocked,Overstock alert: Pause purchase orders (Excess: 61 units)
22384,LUNCH BAG PINK POLKADOT,11392,1116,16.87611868032438,18207.2,1.651290322580645,508,15.44,74,183,716,310,Optimal,Maintain current stock levels
21908,CHOCOLATE THIS WAY METAL SIGN,9396,809,34.523483069592416,18041.24,2.107663782447466,382,12.73,151,241,576,253,Optimal,Maintain current stock levels
84949,SILVER HANGING T-LIGHT HOLDER,11635,622,34.24570589496947,18001.35,1.632958199356913,330,15.77,150,261,728,279,Optimal,Maintain current stock levels
21340,CLASSIC METAL BIRDCAGE PLANT HOLDER,1702,384,8.783773251931105,17888.71,12.110182291666666,249,2.31,39,56,103,107,Optimal,Maintain current stock levels
22561,WOODEN SCHOOL COLOURING SET,11158,856,24.387105897028896,17861.22,1.6494392523364485,556,15.12,107,213,709,485,Overstocked,Overstock alert: Pause purchase orders (Excess: 59 units)
21174,POTTERING IN THE SHED METAL SIGN,9247,866,24.515775605671514,17814.51,1.9918013856812933,402,12.53,108,196,587,442,Overstocked,Overstock alert: Pause purchase orders (Excess: 50 units)
22555,PLASTERS IN TIN STRONGMAN,11048,869,38.758731028775365,17664.44,1.6477445339470655,514,14.97,170,275,706,555,Overstocked,Overstock alert: Pause purchase orders (Excess: 5 units)
22456,NATURAL SLATE CHALKBOARD LARGE ,4016,596,23.471748359839392,17637.16,4.880536912751678,385,5.44,103,142,248,244,Optimal,Maintain current stock levels
23344,JUMBO BAG 50'S CHRISTMAS ,8933,592,24.18450844046416,17636.04,2.070135135135135,391,12.1,106,191,566,93,Critical Risk,Order 566 units immediately
22427,ENAMEL FLOWER JUG CREAM,3039,706,6.52018420917939,17471.23,5.912011331444759,460,4.12,29,58,196,39,Reorder Triggered,Order 196 units immediately
21936,RED RETROSPOT PICNIC BAG,6292,705,16.399444610313996,17462.96,2.938879432624114,359,8.53,72,132,399,301,Overstocked,Overstock alert: Pause purchase orders (Excess: 37 units)
22061,LARGE CAKE STAND  HANGING STRAWBERY,2086,444,11.029363492453454,17354.85,9.548828828828828,219,2.83,49,69,128,113,Optimal,Maintain current stock levels
22147,FELTCRAFT BUTTERFLY HEARTS,12605,1065,42.269167962877205,17238.05,1.4482816901408448,582,17.08,185,305,804,98,Critical Risk,Order 804 units immediately
84947,ANTIQUE SILVER TEA GLASS ENGRAVED,15028,577,42.73502881985878,17162.93,1.2380069324090122,312,20.36,187,330,949,173,Critical Risk,Order 949 units immediately
21479,WHITE SKULL HOT WATER BOTTLE ,4538,754,16.377021282872796,16917.32,3.8781432360742714,410,6.15,72,116,295,205,Optimal,Maintain current stock levels
21136,PAINTED METAL PEARS ASSORTED,10255,722,21.954405869514737,16907.51,1.6879916897506926,449,13.9,96,194,672,61,Critical Risk,Order 672 units immediately
22633,HAND WARMER UNION JACK,8364,831,19.1420338262604,16857.36,2.0868471720818293,473,11.33,84,164,546,108,Reorder Triggered,Order 546 units immediately
22560,TRADITIONAL MODELLING CLAY,14393,667,41.99793748852463,16851.64,1.251544227886057,420,19.5,184,321,924,484,Optimal,Maintain current stock levels
84945,MULTI COLOUR SILVER T-LIGHT HOLDER,21125,592,59.33460612063678,16833.35,0.8471959459459459,344,28.62,260,461,1252,841,Optimal,Maintain current stock levels
23203,JUMBO BAG DOILEY PATTERNS,8735,457,40.73642501127864,16737.1,2.0462800875273524,299,11.84,178,261,563,453,Optimal,Maintain current stock levels
22169,FAMILY ALBUM WHITE PICTURE FRAME,2094,570,5.420021670518402,16676.94,8.373842105263158,276,2.84,24,44,137,35,Reorder Triggered,Order 137 units immediately
22505,MEMO BOARD COTTAGE DESIGN,3605,662,12.286022850487946,16599.89,4.918519637462236,397,4.88,54,89,234,167,Optimal,Maintain current stock levels
21218,RED SPOTTY BISCUIT TIN,4715,592,13.38548947074849,16431.45,3.713952702702703,313,6.39,59,104,307,86,Reorder Triggered,Order 307 units immediately
22847,BREAD BIN DINER STYLE IVORY,1049,435,3.331646376452919,16335.79,16.50880459770115,259,1.42,15,25,69,26,Optimal,Maintain current stock levels
84992,72 SWEETHEART FAIRY CAKE CASES,33936,1215,84.69121251109904,16178.47,0.5467901234567901,614,45.98,370,692,1587,1345,Optimal,Maintain current stock levels
21527,RED RETROSPOT TRADITIONAL TEAPOT ,2266,514,13.312571725795324,15892.74,7.849863813229572,280,3.07,59,81,147,141,Optimal,Maintain current stock levels
21164,HOME SWEET HOME METAL SIGN ,5839,632,27.695620966328686,15888.49,2.9307278481012657,356,7.91,121,177,385,384,Overstocked,Overstock alert: Pause purchase orders (Excess: 30 units)
22297,HEART IVORY TRELLIS SMALL,12939,666,30.850184692310755,15836.59,1.2510660660660662,391,17.53,135,258,876,451,Optimal,Maintain current stock levels
22424,ENAMEL BREAD BIN CREAM,1300,560,5.040115081093584,15621.65,12.654785714285715,310,1.76,23,36,88,56,Optimal,Maintain current stock levels
48173C,DOORMAT BLACK FLOCK ,2813,291,39.06328493464239,15618.36,7.661408934707905,166,3.81,171,198,166,101,Critical Risk,Order 268 units immediately
22557,PLASTERS IN TIN VINTAGE PAISLEY ,9827,1019,26.520587101450857,15614.59,1.6611874386653582,580,13.32,116,210,663,233,Optimal,Maintain current stock levels
22083,PAPER CHAIN KIT RETROSPOT,5514,588,12.686642942643315,15411.86,2.945646258503402,376,7.47,56,109,373,97,Reorder Triggered,Order 373 units immediately
21877,HOME SWEET HOME MUG,13856,652,72.11831834535519,15399.56,1.314616564417178,323,18.78,315,447,885,375,Reorder Triggered,Order 885 units immediately
22383,LUNCH BAG SUKI DESIGN ,9570,915,16.842467851247328,15332.9,1.6533224043715846,399,12.97,74,165,656,403,Overstocked,Overstock alert: Pause purchase orders (Excess: 73 units)
22690,DOORMAT HOME SWEET HOME BLUE ,2493,402,24.080221243239954,15329.57,7.726791044776119,278,3.38,106,130,155,152,Optimal,Maintain current stock levels
71053,WHITE METAL LANTERN,4306,600,11.391153857235924,15309.64,3.6891666666666665,290,5.83,50,91,295,206,Overstocked,Overstock alert: Pause purchase orders (Excess: 24 units)
22662,LUNCH BAG DOLLY GIRL DESIGN,9715,883,21.754348888077644,15305.19,1.6511098527746315,426,13.16,95,188,661,318,Optimal,Maintain current stock levels
22632,HAND WARMER RED RETROSPOT,7578,699,19.92217571167264,15272.52,2.091244635193133,421,10.27,87,159,519,326,Overstocked,Overstock alert: Pause purchase orders (Excess: 8 units)
84970L,SINGLE HEART ZINC T-LIGHT HOLDER,16445,828,33.379772668959426,15241.51,0.9765096618357488,463,22.28,146,302,1105,425,Optimal,Maintain current stock levels
21559,STRAWBERRY LUNCH BOX WITH CUTLERY,6418,811,15.86042353350889,15232.34,2.5467447595561032,353,8.7,70,131,433,206,Optimal,Maintain current stock levels
22296,HEART IVORY TRELLIS LARGE,9416,760,22.3192997358249,15218.08,1.650894736842105,428,12.76,98,188,651,261,Optimal,Maintain current stock levels
84946,ANTIQUE SILVER T-LIGHT GLASS,12949,537,33.01854043743409,15176.42,1.2427746741154562,348,17.55,145,268,880,196,Reorder Triggered,Order 880 units immediately
72760B,VINTAGE CREAM 3 BASKET CAKE STAND,1632,446,7.227941617166109,15172.6,9.841973094170402,301,2.21,32,48,111,91,Optimal,Maintain current stock levels
20685,DOOR MAT RED SPOT,2426,369,16.828918606756666,15093.48,7.176531165311653,245,3.29,74,98,159,90,Reorder Triggered,Order 159 units immediately
22041,"RECORD FRAME 7"" SINGLE SIZE ",6845,323,29.62415179859768,15088.77,2.454953560371517,101,9.28,130,195,455,69,Critical Risk,Order 455 units immediately
21843,RETRO SPOT CAKE STAND,1431,295,10.64540354454971,15083.45,10.86864406779661,207,1.94,47,61,99,105,Optimal,Maintain current stock levels
84997D,PINK 3 PIECE MINI DOTS CUTLERY SET,4198,424,21.243262852066515,15067.14,3.73127358490566,238,5.69,93,133,289,92,Critical Risk,Order 289 units immediately
20719,WOODLAND CHARLOTTE BAG,19027,1070,29.75972162919171,15030.64,0.8416168224299065,365,25.78,130,311,1189,737,Overstocked,Overstock alert: Pause purchase orders (Excess: 115 units)
22634,CHILDS BREAKFAST SET SPACEBOY ,1627,466,5.053789308712001,15021.4,9.744635193133048,322,2.2,23,39,112,94,Overstocked,Overstock alert: Pause purchase orders (Excess: 16 units)
22502,PICNIC BASKET WICKER SMALL,2985,571,7.602677598738066,14945.6,5.235726795096322,335,4.04,34,63,206,146,Overstocked,Overstock alert: Pause purchase orders (Excess: 20 units)
22652,TRAVEL SEWING KIT,9353,729,39.14756016868864,14859.81,1.6529080932784637,440,12.67,171,260,648,290,Optimal,Maintain current stock levels
21975,PACK OF 60 DINOSAUR CAKE CASES,30881,1159,67.95501371017406,14818.01,0.548360655737705,543,41.84,297,590,1514,198,Critical Risk,"Order 1,514 units immediately"
85014B,RED/WHITE DOTS RUFFLED UMBRELLA,3405,373,51.516982873076834,14796.15,5.878016085790884,247,4.61,225,258,208,605,Overstocked,Overstock alert: Pause purchase orders (Excess: 89 units)
22635,CHILDS BREAKFAST SET DOLLY GIRL ,1598,452,6.49619257895572,14787.95,9.789601769911505,325,2.17,29,45,111,56,Optimal,Maintain current stock levels
21430,SET/3 RED GINGHAM ROSE STORAGE BOX,4169,581,17.824532345908747,14719.35,3.705662650602409,323,5.65,78,118,289,287,Overstocked,Overstock alert: Pause purchase orders (Excess: 51 units)
21914,BLUE HARMONICA IN BOX ,11830,828,22.451926053707226,14667.47,1.2688526570048309,446,16.03,99,212,832,514,Overstocked,Overstock alert: Pause purchase orders (Excess: 90 units)
22170,PICTURE FRAME WOOD TRIPLE PORTRAIT,2309,510,7.081217815394881,14658.65,6.686,279,3.13,31,53,161,116,Overstocked,Overstock alert: Pause purchase orders (Excess: 10 units)
17003,BROCADE RING PURSE ,70082,393,607.1655086329856,14640.96,0.2653689567430025,215,94.96,2651,3316,2281,3143,Reorder Triggered,"Order 2,824 units immediately"
21928,JUMBO BAG SCANDINAVIAN BLUE PAISLEY,7754,453,36.40330868207184,14626.73,2.0591832229580573,232,10.51,159,233,529,268,Optimal,Maintain current stock levels
84997B,RED 3 PIECE MINI DOTS CUTLERY SET,4051,466,16.727102341516012,14609.91,3.732167381974249,268,5.49,74,113,284,246,Overstocked,Overstock alert: Pause purchase orders (Excess: 20 units)
21891,TRADITIONAL WOODEN SKIPPING ROPE,11721,687,55.38620609439872,14603.13,1.3205822416302766,483,15.88,242,354,812,354,Reorder Triggered,Order 812 units immediately
82582,AREA PATROLLED METAL SIGN,7346,702,17.934601821384195,14563.1,2.096695156695157,258,9.95,79,149,510,101,Reorder Triggered,Order 510 units immediately
84375,SET OF 20 KIDS COOKIE CUTTERS,7275,632,19.54781704684481,14558.97,2.0890506329113925,389,9.86,86,156,509,238,Optimal,Maintain current stock levels
20750,RED RETROSPOT MINI CASES,2021,481,6.640695036013216,14548.55,7.777027027027027,307,2.74,29,49,139,116,Overstocked,Overstock alert: Pause purchase orders (Excess: 18 units)
22193,RED DINER WALL CLOCK,1775,554,5.833114804687258,14527.09,8.479584837545126,265,2.41,26,43,125,79,Optimal,Maintain current stock levels
85014B,RED RETROSPOT UMBRELLA,2613,421,19.07285664034176,14439.12,6.046413301662708,273,3.54,84,109,180,170,Optimal,Maintain current stock levels
21889,WOODEN BOX OF DOMINOES,11803,888,26.13837642067801,14430.66,1.2633558558558555,595,15.99,115,227,833,117,Reorder Triggered,Order 833 units immediately
21258,VICTORIAN SEWING BOX LARGE,1229,345,5.2003214751163975,14406.63,12.59304347826087,186,1.67,23,35,86,58,Optimal,Maintain current stock levels
22487,WHITE WOOD GARDEN PLANT LADDER,1519,810,1.8086477383211943,14256.96,9.747543209876545,611,2.06,8,23,108,57,Overstocked,Overstock alert: Pause purchase orders (Excess: 11 units)
22993,SET OF 4 PANTRY JELLY MOULDS,11769,881,21.248226024152213,14151.42,1.2570034052213397,431,15.95,93,205,834,125,Reorder Triggered,Order 834 units immediately
22759,SET OF 3 NOTEBOOKS IN PARCEL,8860,650,31.995988399727185,14138.4,1.6666153846153846,472,12.01,140,225,629,325,Optimal,Maintain current stock levels
21484,CHICK GREY HOT WATER BOTTLE,4085,685,8.298355328424114,14071.27,3.621854014598541,367,5.54,37,76,290,170,Overstocked,Overstock alert: Pause purchase orders (Excess: 18 units)
21165,BEWARE OF THE CAT METAL SIGN ,9080,797,22.80229859786901,14070.08,1.6638770388958593,321,12.3,100,187,637,361,Optimal,Maintain current stock levels
22619,SET OF 6 SOLDIER SKITTLES,3762,582,13.000777301535972,13950.85,3.817216494845361,419,5.1,57,93,271,171,Optimal,Maintain current stock levels
21770,OPEN CLOSED METAL SIGN,2896,581,33.48882625246193,13926.81,4.944509466437178,423,3.92,147,175,209,323,Optimal,Maintain current stock levels
22384,LUNCH BAG PINK RETROSPOT,8738,744,18.126127513809152,13893.7,1.6429301075268816,375,11.84,80,163,629,178,Optimal,Maintain current stock levels
84378,SET OF 3 HEART COOKIE CUTTERS,11007,957,30.40950027122633,13862.84,1.2920062695924766,601,14.91,133,238,795,226,Reorder Triggered,Order 795 units immediately
22837,HOT WATER BOTTLE BABUSHKA ,3093,359,24.50213493412928,13807.25,4.617688022284123,210,4.19,107,137,223,286,Overstocked,Overstock alert: Pause purchase orders (Excess: 12 units)
84997C,BLUE 3 PIECE MINI DOTS CUTLERY SET,3820,450,19.52899987657237,13805.16,3.737155555555556,271,5.18,86,123,276,257,Overstocked,Overstock alert: Pause purchase orders (Excess: 11 units)
84997D,CHILDRENS CUTLERY POLKADOT PINK,3528,326,32.23727803844463,13788.3,4.172576687116565,208,4.78,141,175,251,387,Overstocked,Overstock alert: Pause purchase orders (Excess: 37 units)
21380,WOODEN HAPPY BIRTHDAY GARLAND,4877,545,27.63558026921045,13770.15,2.9560917431192664,325,6.61,121,168,350,388,Overstocked,Overstock alert: Pause purchase orders (Excess: 52 units)
22606,WOODEN SKITTLES GARDEN SET,1022,340,11.037879033375932,13722.74,15.166911764705882,269,1.38,49,59,71,85,Optimal,Maintain current stock levels
35004C,SET OF 3 COLOURED  FLYING DUCKS,2851,229,20.898740045237997,13577.15,5.1460698689956335,112,3.86,92,120,203,169,Optimal,Maintain current stock levels
48111,DOORMAT 3 SMILEY CATS,2290,327,36.10469596013675,13552.78,7.597125382262997,173,3.1,158,180,150,371,Overstocked,Overstock alert: Pause purchase orders (Excess: 11 units)
